a_o,mes,departamento,ciudad,paisoeeresidencia,cant_extranjeros_no_residentes,codigo_pais_alpha3,codigo_pais_numerico
2025,Feb,Caqueta,Cartagena del Chairá,Irlanda,1,IRL,372
2025,Feb,Cauca,Popayán,Irlanda,1,IRL,372
2025,Feb,Choco,Acandí,Irlanda,3,IRL,372
2025,Feb,Cundinamarca,Cajicá,Irlanda,1,IRL,372
2025,Feb,La Guajira,Dibulla,Irlanda,1,IRL,372
2025,Feb,La Guajira,Riohacha,Irlanda,1,IRL,372
2025,Feb,Magdalena,Santa Marta,Irlanda,22,IRL,372
2025,Feb,Meta,Villavicencio,Irlanda,1,IRL,372
2025,Feb,Nariño,Ipiales,Irlanda,1,IRL,372
2025,Feb,Quindio,Armenia,Irlanda,1,IRL,372
2025,Feb,Risaralda,Pereira,Irlanda,6,IRL,372
2025,Feb,San Andres y Providencia,San Andrés,Irlanda,4,IRL,372
2025,Feb,Santander,Barrancabermeja,Irlanda,1,IRL,372
2025,Feb,Santander,Bucaramanga,Irlanda,8,IRL,372
2025,Feb,Santander,San Gil,Irlanda,3,IRL,372
2025,Feb,Sucre,Corozal,Irlanda,2,IRL,372
2025,Feb,Tolima,Icononzo,Irlanda,1,IRL,372
2025,Feb,Valle del Cauca,Cali,Irlanda,10,IRL,372
2025,Feb,Valle del Cauca,Versalles,Irlanda,1,IRL,372
2025,Feb,Antioquia,Sabaneta,Isla Aland,1,ALA,248
2025,Feb,Valle del Cauca,El Cerrito,Isla de Man,2,IMN,833
2025,Feb,Bogota D.C.,Bogotá D.C.,Isla Norfolk,1,NFK,574
2025,Feb,Antioquia,Medellín,Islandia,13,ISL,352
2025,Feb,Atlantico,Barranquilla,Islandia,1,ISL,352
2025,Feb,Bogota D.C.,Bogotá D.C.,Islandia,18,ISL,352
2025,Feb,Bolivar,Cartagena,Islandia,9,ISL,352
2025,Feb,Cundinamarca,Soacha,Islandia,1,ISL,352
2025,Feb,Antioquia,Medellín,Islas Caimán,8,CYM,136
2025,Feb,Atlantico,Barranquilla,Islas Caimán,2,CYM,136
2025,Feb,Bogota D.C.,Bogotá D.C.,Islas Caimán,5,CYM,136
2025,Feb,Bolivar,Cartagena,Islas Caimán,2,CYM,136
2025,Feb,Quindio,Armenia,Islas Caimán,3,CYM,136
2025,Feb,Risaralda,Pereira,Islas Caimán,1,CYM,136
2025,Feb,Santander,Floridablanca,Islas Caimán,1,CYM,136
2025,Feb,Antioquia,Medellín,Islas Turcas y Caicos,1,TCA,796
2025,Feb,Bogota D.C.,Bogotá D.C.,Islas Turcas y Caicos,1,TCA,796
2025,Feb,Santander,Piedecuesta,Islas Turcas y Caicos,2,TCA,796
2025,Feb,Valle del Cauca,Cali,Islas Turcas y Caicos,1,TCA,796
2025,Feb,Antioquia,Medellín,Islas Vírgenes Británicas,1,VGB,092
2025,Feb,Bogota D.C.,Bogotá D.C.,Islas Vírgenes Británicas,1,VGB,092
2025,Feb,Amazonas,Leticia,Israel,2,ISR,376
2025,Feb,Antioquia,Bello,Israel,1,ISR,376
2025,Feb,Antioquia,Envigado,Israel,1,ISR,376
2025,Feb,Antioquia,Fredonia,Israel,1,ISR,376
2025,Feb,Antioquia,Guarne,Israel,6,ISR,376
2025,Feb,Antioquia,Medellín,Israel,385,ISR,376
2025,Feb,Antioquia,Retiro,Israel,1,ISR,376
2025,Feb,Antioquia,Rionegro,Israel,1,ISR,376
2025,Feb,Atlantico,Barranquilla,Israel,8,ISR,376
2025,Feb,Bogota D.C.,Bogotá D.C.,Israel,329,ISR,376
2025,Feb,Bolivar,Achí,Israel,1,ISR,376
2025,Feb,Bolivar,Cartagena,Israel,51,ISR,376
2025,Feb,Cundinamarca,Chía,Israel,1,ISR,376
2025,Feb,Cundinamarca,Chipaque,Israel,1,ISR,376
2025,Feb,Cundinamarca,Mosquera,Israel,1,ISR,376
2025,Feb,Cundinamarca,Tenjo,Israel,1,ISR,376
2025,Feb,Huila,Neiva,Israel,1,ISR,376
2025,Feb,La Guajira,Dibulla,Israel,1,ISR,376
2025,Feb,La Guajira,Riohacha,Israel,4,ISR,376
2025,Feb,Magdalena,Santa Marta,Israel,20,ISR,376
2025,Feb,Meta,Villavicencio,Israel,4,ISR,376
2025,Feb,Nariño,Pasto,Israel,2,ISR,376
2025,Feb,Norte de Santander,Cúcuta,Israel,1,ISR,376
2025,Feb,Quindio,Armenia,Israel,1,ISR,376
2025,Feb,Quindio,Salento,Israel,8,ISR,376
2025,Feb,Risaralda,Pereira,Israel,5,ISR,376
2025,Feb,San Andres y Providencia,Providencia,Israel,2,ISR,376
2025,Feb,San Andres y Providencia,San Andrés,Israel,9,ISR,376
2025,Feb,Santander,Aguada,Israel,1,ISR,376
2025,Feb,Santander,San Gil,Israel,6,ISR,376
2025,Feb,Valle del Cauca,Caicedonia,Israel,1,ISR,376
2025,Feb,Valle del Cauca,Cali,Israel,23,ISR,376
2025,Feb,Amazonas,Leticia,Italia,9,ITA,380
2025,Feb,Amazonas,Puerto Nariño,Italia,1,ITA,380
2025,Feb,Antioquia,Abejorral,Italia,1,ITA,380
2025,Feb,Antioquia,Anza,Italia,1,ITA,380
2025,Feb,Antioquia,Bello,Italia,1,ITA,380
2025,Feb,Antioquia,Buriticá,Italia,2,ITA,380
2025,Feb,Antioquia,Copacabana,Italia,2,ITA,380
2025,Feb,Antioquia,Envigado,Italia,11,ITA,380
2025,Feb,Antioquia,Guarne,Italia,1,ITA,380
2025,Feb,Antioquia,Itagui,Italia,4,ITA,380
2025,Feb,Antioquia,Jardín,Italia,1,ITA,380
2025,Feb,Antioquia,La Estrella,Italia,1,ITA,380
2025,Feb,Antioquia,Medellín,Italia,798,ITA,380
